|dates|Fillmore_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Fillmore_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Fillmore_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Fillmore_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Fillmore_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Fillmore_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Fillmore_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Fillmore_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
