|dates|Iroquois_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Iroquois_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Iroquois_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Iroquois_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Iroquois_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Iroquois_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Iroquois_Illinois_UnitedStates.TotalPopulation.data|Iroquois_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|27114.0|0
