|dates|Concho_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Concho_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Concho_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Concho_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Concho_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Concho_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Concho_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Concho_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
