|dates|Marshall_Mississippi_UnitedStates.BLS_EmployedPopulation.data|Marshall_Mississippi_UnitedStates.BLS_EmployedPopulation.missing|Marshall_Mississippi_UnitedStates.BLS_UnemployedPopulation.data|Marshall_Mississippi_UnitedStates.BLS_UnemployedPopulation.missing|Marshall_Mississippi_UnitedStates.BLS_UnemploymentRate.data|Marshall_Mississippi_UnitedStates.BLS_UnemploymentRate.missing|Marshall_Mississippi_UnitedStates.BLS_LaborForcePopulation.data|Marshall_Mississippi_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-30|13540.5|0|812.5|0|5.660837455584199|0|14353.0|0
0|2020-01-31|13540.5|0|812.5|0|5.660837455584199|0|14353.0|0
0|2020-02-01|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-02-02|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-02-03|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-02-04|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-02-05|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-02-06|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-02-07|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-02-08|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-02-09|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-02-10|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-02-11|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-02-12|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-02-13|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-02-14|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-02-15|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-02-16|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-02-17|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-02-18|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-02-19|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-02-20|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-02-21|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-02-22|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-02-23|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-02-24|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-02-25|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-02-26|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-02-27|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-02-28|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-02-29|13602.0|0|766.0|0|5.331291759465479|0|14368.0|0
0|2020-03-01|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-02|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-03|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-04|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-05|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-06|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-07|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-08|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-09|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-10|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-11|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-12|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-13|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-14|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-15|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-16|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-17|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-18|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-19|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-20|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-21|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-22|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-23|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-24|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-25|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-26|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-27|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-28|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-29|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-30|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-03-31|13573.0|0|738.0|0|5.156872335965342|0|14311.0|0
0|2020-04-01|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-02|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-03|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-04|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-05|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-06|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-07|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-08|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-09|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-10|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-11|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-12|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-13|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-14|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-15|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-16|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-17|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-18|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-19|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-20|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-21|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-22|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-23|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-24|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-25|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-26|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-27|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-28|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-29|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-04-30|11568.5|0|1393.0|0|10.747212899741543|0|12961.5|0
0|2020-05-01|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-02|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-03|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-04|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-05|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-06|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-07|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-08|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-09|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-10|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-11|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-12|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-13|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-14|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-15|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-16|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-17|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-18|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-19|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-20|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-21|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-22|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-23|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-24|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-25|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-26|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-27|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-28|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-29|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-30|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-05-31|12377.0|0|1250.0|0|9.172965436266237|0|13627.0|0
0|2020-06-01|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-02|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-03|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-04|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-05|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-06|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-07|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-08|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-09|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-10|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-11|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-12|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-13|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-14|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-15|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-16|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-17|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-18|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-19|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-20|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-21|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-22|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-23|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-24|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-25|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-26|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-27|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-28|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-29|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-06-30|12509.0|0|1411.0|0|10.136494252873563|0|13920.0|0
0|2020-07-01|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-02|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-03|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-04|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-05|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-06|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-07|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-08|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-09|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-10|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-11|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-12|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-13|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-14|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-15|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-16|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-17|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-18|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-19|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-20|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-21|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-22|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-23|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-24|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-25|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-26|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-27|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-28|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-29|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-30|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-07-31|12685.0|0|1377.0|0|9.792348172379462|0|14062.0|0
0|2020-08-01|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-02|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-03|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-04|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-05|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-06|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-07|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-08|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-09|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-10|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-11|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-12|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-13|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-14|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-15|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-16|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-17|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-18|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-19|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-20|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-21|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-22|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-23|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-24|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-25|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-26|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-27|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-28|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-29|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-30|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-08-31|12924.0|0|1175.0|0|8.333924391800837|0|14099.0|0
0|2020-09-01|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-02|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-03|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-04|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-05|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-06|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-07|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-08|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-09|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-10|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-11|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-12|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-13|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-14|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-15|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-16|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-17|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-18|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-19|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-20|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-21|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-22|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-23|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-24|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-25|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-26|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-27|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-28|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-29|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-09-30|13146.0|0|1088.0|0|7.643670085710271|0|14234.0|0
0|2020-10-01|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-02|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-03|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-04|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-05|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-06|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-07|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-08|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-09|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-10|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-11|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-12|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-13|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-14|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-15|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-16|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-17|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-18|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-19|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-20|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-21|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-22|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-23|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-24|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-25|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-26|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-27|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-28|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-29|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-30|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-10-31|13372.0|0|875.0|0|6.1416438548466346|0|14247.0|0
0|2020-11-01|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-02|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-03|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-04|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-05|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-06|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-07|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-08|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-09|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-10|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-11|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-12|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-13|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-14|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-15|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-16|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-17|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-18|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-19|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-20|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-21|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-22|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-23|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-24|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-25|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-26|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-27|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-28|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-29|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-11-30|13518.0|0|890.0|0|6.177123820099944|0|14408.0|0
0|2020-12-01|13636.0|0|924.0|0|6.346153846153846|0|14560.0|0
0|2020-12-02|13636.0|0|924.0|0|6.346153846153846|0|14560.0|0
0|2020-12-03|13636.0|0|924.0|0|6.346153846153846|0|14560.0|0
0|2020-12-04|13636.0|0|924.0|0|6.346153846153846|0|14560.0|0
