|dates|Roseau_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Roseau_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Roseau_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Roseau_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Roseau_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Roseau_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Roseau_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Roseau_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
