|dates|Clatsop_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Clatsop_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Clatsop_Oregon_UnitedStates.NYT_ConfirmedDeaths.data|Clatsop_Oregon_UnitedStates.NYT_ConfirmedDeaths.missing|Clatsop_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Clatsop_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Clatsop_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Clatsop_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
