|dates|Beltrami_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Beltrami_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Beltrami_Minnesota_UnitedStates.NYT_ConfirmedDeaths.data|Beltrami_Minnesota_UnitedStates.NYT_ConfirmedDeaths.missing|Beltrami_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Beltrami_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Beltrami_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Beltrami_Minnesota_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
