|dates|VanBuren_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|VanBuren_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|VanBuren_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|VanBuren_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|VanBuren_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|VanBuren_Tennessee_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|VanBuren_Tennessee_UnitedStates.TotalPopulation.data|VanBuren_Tennessee_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|5872.0|0
