|dates|Perry_Indiana_UnitedStates.BLS_EmployedPopulation.data|Perry_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Perry_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Perry_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Perry_Indiana_UnitedStates.BLS_UnemploymentRate.data|Perry_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Perry_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Perry_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-19|8916.0|0|330.5|0|3.5743254204293518|0|9246.5|0
0|2020-01-20|8916.0|0|330.5|0|3.5743254204293518|0|9246.5|0
0|2020-01-21|8916.0|0|330.5|0|3.5743254204293518|0|9246.5|0
0|2020-01-22|8916.0|0|330.5|0|3.5743254204293518|0|9246.5|0
0|2020-01-23|8916.0|0|330.5|0|3.5743254204293518|0|9246.5|0
0|2020-01-24|8916.0|0|330.5|0|3.5743254204293518|0|9246.5|0
0|2020-01-25|8916.0|0|330.5|0|3.5743254204293518|0|9246.5|0
0|2020-01-26|8916.0|0|330.5|0|3.5743254204293518|0|9246.5|0
0|2020-01-27|8916.0|0|330.5|0|3.5743254204293518|0|9246.5|0
0|2020-01-28|8916.0|0|330.5|0|3.5743254204293518|0|9246.5|0
0|2020-01-29|8916.0|0|330.5|0|3.5743254204293518|0|9246.5|0
0|2020-01-30|8916.0|0|330.5|0|3.5743254204293518|0|9246.5|0
0|2020-01-31|8916.0|0|330.5|0|3.5743254204293518|0|9246.5|0
0|2020-02-01|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-02-02|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-02-03|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-02-04|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-02-05|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-02-06|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-02-07|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-02-08|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-02-09|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-02-10|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-02-11|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-02-12|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-02-13|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-02-14|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-02-15|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-02-16|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-02-17|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-02-18|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-02-19|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-02-20|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-02-21|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-02-22|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-02-23|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-02-24|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-02-25|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-02-26|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-02-27|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-02-28|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-02-29|8939.0|0|318.5|0|3.440453686200378|0|9257.5|0
0|2020-03-01|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-02|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-03|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-04|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-05|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-06|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-07|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-08|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-09|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-10|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-11|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-12|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-13|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-14|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-15|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-16|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-17|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-18|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-19|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-20|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-21|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-22|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-23|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-24|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-25|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-26|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-27|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-28|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-29|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-30|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-03-31|8691.0|0|289.0|0|3.2182628062360803|0|8980.0|0
0|2020-04-01|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-02|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-03|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-04|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-05|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-06|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-07|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-08|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-09|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-10|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-11|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-12|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-13|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-14|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-15|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-16|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-17|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-18|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-19|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-20|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-21|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-22|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-23|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-24|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-25|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-26|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-27|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-28|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-29|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-04-30|7285.0|0|1504.5|0|17.117014619716706|0|8789.5|0
0|2020-05-01|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-02|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-03|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-04|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-05|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-06|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-07|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-08|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-09|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-10|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-11|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-12|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-13|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-14|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-15|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-16|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-17|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-18|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-19|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-20|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-21|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-22|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-23|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-24|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-25|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-26|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-27|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-28|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-29|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-30|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-05-31|7901.0|0|1030.0|0|11.53286306124734|0|8931.0|0
0|2020-06-01|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-02|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-03|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-04|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-05|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-06|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-07|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-08|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-09|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-10|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-11|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-12|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-13|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-14|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-15|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-16|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-17|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-18|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-19|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-20|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-21|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-22|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-23|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-24|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-25|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-26|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-27|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-28|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-29|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-06-30|8228.0|0|865.0|0|9.512812053227758|0|9093.0|0
0|2020-07-01|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-02|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-03|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-04|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-05|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-06|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-07|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-08|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-09|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-10|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-11|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-12|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-13|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-14|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-15|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-16|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-17|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-18|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-19|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-20|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-21|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-22|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-23|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-24|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-25|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-26|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-27|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-28|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-29|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-30|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-07-31|8403.0|0|678.0|0|7.466138090518665|0|9081.0|0
0|2020-08-01|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-02|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-03|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-04|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-05|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-06|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-07|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-08|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-09|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-10|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-11|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-12|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-13|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-14|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-15|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-16|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-17|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-18|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-19|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-20|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-21|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-22|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-23|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-24|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-25|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-26|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-27|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-28|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-29|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-30|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-08-31|8603.0|0|555.0|0|6.060275169250928|0|9158.0|0
0|2020-09-01|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-02|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-03|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-04|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-05|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-06|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-07|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-08|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-09|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-10|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-11|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-12|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-13|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-14|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-15|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-16|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-17|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-18|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-19|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-20|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-21|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-22|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-23|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-24|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-25|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-26|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-27|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-28|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-29|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-09-30|8631.0|0|471.0|0|5.1746868820039555|0|9102.0|0
0|2020-10-01|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-02|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-03|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-04|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-05|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-06|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-07|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-08|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-09|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-10|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-11|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-12|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-13|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-14|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-15|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-16|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-17|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-18|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-19|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-20|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-21|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-22|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-23|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-24|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-25|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-26|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-27|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-28|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-29|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-30|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-10-31|8662.0|0|383.0|0|4.234383637368712|0|9045.0|0
0|2020-11-01|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-02|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-03|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-04|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-05|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-06|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-07|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-08|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-09|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-10|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-11|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-12|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-13|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-14|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-15|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-16|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-17|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-18|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-19|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-20|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-21|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-22|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-23|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-24|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-25|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-26|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-27|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-28|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-29|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-11-30|8655.0|0|376.0|0|4.163437050160558|0|9031.0|0
0|2020-12-01|8674.0|0|360.0|0|3.9849457604604828|0|9034.0|0
0|2020-12-02|8674.0|0|360.0|0|3.9849457604604828|0|9034.0|0
0|2020-12-03|8674.0|0|360.0|0|3.9849457604604828|0|9034.0|0
0|2020-12-04|8674.0|0|360.0|0|3.9849457604604828|0|9034.0|0
0|2020-12-05|8674.0|0|360.0|0|3.9849457604604828|0|9034.0|0
0|2020-12-06|8674.0|0|360.0|0|3.9849457604604828|0|9034.0|0
