|dates|Geneva_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Geneva_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Geneva_Alabama_UnitedStates.NYT_ConfirmedDeaths.data|Geneva_Alabama_UnitedStates.NYT_ConfirmedDeaths.missing|Geneva_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Geneva_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Geneva_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Geneva_Alabama_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
