|dates|LosAlamos_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|LosAlamos_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|LosAlamos_NewMexico_UnitedStates.NYT_ConfirmedDeaths.data|LosAlamos_NewMexico_UnitedStates.NYT_ConfirmedDeaths.missing|LosAlamos_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|LosAlamos_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|LosAlamos_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|LosAlamos_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
