|dates|JudithBasin_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|JudithBasin_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|JudithBasin_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|JudithBasin_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|JudithBasin_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|JudithBasin_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|JudithBasin_Montana_UnitedStates.TotalPopulation.data|JudithBasin_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|2007.0|0
