|dates|Aroostook_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Aroostook_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Aroostook_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Aroostook_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Aroostook_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Aroostook_Maine_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Aroostook_Maine_UnitedStates.TotalPopulation.data|Aroostook_Maine_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|67055.0|0
