|dates|Chippewa_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Chippewa_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Chippewa_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Chippewa_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Chippewa_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Chippewa_Minnesota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Chippewa_Minnesota_UnitedStates.TotalPopulation.data|Chippewa_Minnesota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|11800.0|0
