|dates|Refugio_Texas_UnitedStates.BLS_EmployedPopulation.data|Refugio_Texas_UnitedStates.BLS_EmployedPopulation.missing|Refugio_Texas_UnitedStates.BLS_UnemployedPopulation.data|Refugio_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Refugio_Texas_UnitedStates.BLS_UnemploymentRate.data|Refugio_Texas_UnitedStates.BLS_UnemploymentRate.missing|Refugio_Texas_UnitedStates.BLS_LaborForcePopulation.data|Refugio_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-20|3010.5|0|126.5|0|4.032515141855276|0|3137.0|0
0|2020-01-21|3010.5|0|126.5|0|4.032515141855276|0|3137.0|0
0|2020-01-22|3010.5|0|126.5|0|4.032515141855276|0|3137.0|0
0|2020-01-23|3010.5|0|126.5|0|4.032515141855276|0|3137.0|0
0|2020-01-24|3010.5|0|126.5|0|4.032515141855276|0|3137.0|0
0|2020-01-25|3010.5|0|126.5|0|4.032515141855276|0|3137.0|0
0|2020-01-26|3010.5|0|126.5|0|4.032515141855276|0|3137.0|0
0|2020-01-27|3010.5|0|126.5|0|4.032515141855276|0|3137.0|0
0|2020-01-28|3010.5|0|126.5|0|4.032515141855276|0|3137.0|0
0|2020-01-29|3010.5|0|126.5|0|4.032515141855276|0|3137.0|0
0|2020-01-30|3010.5|0|126.5|0|4.032515141855276|0|3137.0|0
0|2020-01-31|3010.5|0|126.5|0|4.032515141855276|0|3137.0|0
0|2020-02-01|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-02-02|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-02-03|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-02-04|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-02-05|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-02-06|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-02-07|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-02-08|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-02-09|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-02-10|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-02-11|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-02-12|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-02-13|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-02-14|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-02-15|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-02-16|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-02-17|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-02-18|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-02-19|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-02-20|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-02-21|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-02-22|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-02-23|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-02-24|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-02-25|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-02-26|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-02-27|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-02-28|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-02-29|3038.0|0|116.0|0|3.677869372225745|0|3154.0|0
0|2020-03-01|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-02|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-03|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-04|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-05|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-06|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-07|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-08|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-09|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-10|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-11|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-12|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-13|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-14|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-15|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-16|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-17|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-18|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-19|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-20|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-21|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-22|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-23|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-24|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-25|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-26|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-27|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-28|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-29|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-30|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-03-31|2949.0|0|165.5|0|5.3138545512923425|0|3114.5|0
0|2020-04-01|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-02|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-03|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-04|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-05|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-06|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-07|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-08|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-09|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-10|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-11|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-12|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-13|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-14|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-15|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-16|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-17|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-18|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-19|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-20|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-21|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-22|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-23|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-24|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-25|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-26|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-27|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-28|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-29|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-04-30|2553.5|0|315.5|0|10.996863018473336|0|2869.0|0
0|2020-05-01|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-02|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-03|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-04|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-05|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-06|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-07|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-08|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-09|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-10|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-11|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-12|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-13|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-14|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-15|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-16|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-17|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-18|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-19|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-20|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-21|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-22|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-23|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-24|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-25|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-26|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-27|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-28|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-29|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-30|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-05-31|2635.0|0|341.0|0|11.458333333333334|0|2976.0|0
0|2020-06-01|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-02|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-03|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-04|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-05|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-06|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-07|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-08|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-09|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-10|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-11|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-12|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-13|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-14|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-15|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-16|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-17|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-18|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-19|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-20|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-21|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-22|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-23|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-24|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-25|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-26|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-27|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-28|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-29|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-06-30|2781.0|0|340.0|0|10.893944248638258|0|3121.0|0
0|2020-07-01|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-02|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-03|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-04|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-05|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-06|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-07|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-08|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-09|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-10|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-11|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-12|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-13|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-14|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-15|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-16|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-17|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-18|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-19|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-20|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-21|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-22|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-23|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-24|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-25|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-26|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-27|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-28|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-29|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-30|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-07-31|2773.0|0|333.0|0|10.721184803605924|0|3106.0|0
0|2020-08-01|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-02|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-03|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-04|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-05|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-06|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-07|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-08|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-09|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-10|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-11|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-12|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-13|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-14|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-15|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-16|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-17|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-18|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-19|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-20|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-21|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-22|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-23|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-24|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-25|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-26|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-27|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-28|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-29|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-30|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-08-31|2881.0|0|242.0|0|7.748959333973743|0|3123.0|0
0|2020-09-01|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-02|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-03|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-04|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-05|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-06|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-07|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-08|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-09|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-10|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-11|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-12|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-13|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-14|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-15|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-16|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-17|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-18|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-19|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-20|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-21|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-22|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-23|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-24|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-25|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-26|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-27|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-28|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-29|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-09-30|2785.0|0|281.0|0|9.165035877364645|0|3066.0|0
0|2020-10-01|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-02|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-03|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-04|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-05|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-06|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-07|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-08|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-09|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-10|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-11|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-12|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-13|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-14|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-15|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-16|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-17|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-18|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-19|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-20|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-21|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-22|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-23|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-24|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-25|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-26|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-27|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-28|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-29|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-30|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-10-31|2878.0|0|262.0|0|8.343949044585987|0|3140.0|0
0|2020-11-01|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-02|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-03|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-04|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-05|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-06|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-07|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-08|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-09|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-10|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-11|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-12|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-13|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-14|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-15|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-16|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-17|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-18|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-19|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-20|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-21|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-22|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-23|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-24|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-25|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-26|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-27|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-28|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-29|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-11-30|2802.0|0|251.0|0|8.221421552571242|0|3053.0|0
0|2020-12-01|2823.0|0|255.0|0|8.284600389863547|0|3078.0|0
0|2020-12-02|2823.0|0|255.0|0|8.284600389863547|0|3078.0|0
0|2020-12-03|2823.0|0|255.0|0|8.284600389863547|0|3078.0|0
0|2020-12-04|2823.0|0|255.0|0|8.284600389863547|0|3078.0|0
0|2020-12-05|2823.0|0|255.0|0|8.284600389863547|0|3078.0|0
0|2020-12-06|2823.0|0|255.0|0|8.284600389863547|0|3078.0|0
0|2020-12-07|2823.0|0|255.0|0|8.284600389863547|0|3078.0|0
0|2020-12-08|2823.0|0|255.0|0|8.284600389863547|0|3078.0|0
0|2020-12-09|2823.0|0|255.0|0|8.284600389863547|0|3078.0|0
