|dates|Defiance_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Defiance_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Defiance_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Defiance_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Defiance_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Defiance_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Defiance_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Defiance_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
