|dates|Brooke_WestVirginia_UnitedStates.BLS_EmployedPopulation.data|Brooke_WestVirginia_UnitedStates.BLS_EmployedPopulation.missing|Brooke_WestVirginia_UnitedStates.BLS_UnemployedPopulation.data|Brooke_WestVirginia_UnitedStates.BLS_UnemployedPopulation.missing|Brooke_WestVirginia_UnitedStates.BLS_UnemploymentRate.data|Brooke_WestVirginia_UnitedStates.BLS_UnemploymentRate.missing|Brooke_WestVirginia_UnitedStates.BLS_LaborForcePopulation.data|Brooke_WestVirginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-26|9336.0|0|577.0|0|5.820639564208615|0|9913.0|0
0|2020-01-27|9336.0|0|577.0|0|5.820639564208615|0|9913.0|0
0|2020-01-28|9336.0|0|577.0|0|5.820639564208615|0|9913.0|0
0|2020-01-29|9336.0|0|577.0|0|5.820639564208615|0|9913.0|0
0|2020-01-30|9336.0|0|577.0|0|5.820639564208615|0|9913.0|0
0|2020-01-31|9336.0|0|577.0|0|5.820639564208615|0|9913.0|0
0|2020-02-01|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-02-02|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-02-03|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-02-04|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-02-05|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-02-06|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-02-07|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-02-08|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-02-09|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-02-10|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-02-11|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-02-12|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-02-13|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-02-14|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-02-15|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-02-16|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-02-17|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-02-18|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-02-19|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-02-20|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-02-21|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-02-22|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-02-23|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-02-24|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-02-25|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-02-26|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-02-27|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-02-28|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-02-29|9459.0|0|570.0|0|5.683517798384685|0|10029.0|0
0|2020-03-01|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-02|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-03|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-04|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-05|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-06|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-07|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-08|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-09|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-10|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-11|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-12|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-13|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-14|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-15|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-16|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-17|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-18|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-19|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-20|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-21|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-22|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-23|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-24|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-25|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-26|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-27|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-28|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-29|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-30|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-03-31|9314.0|0|678.5|0|6.79009256942707|0|9992.5|0
0|2020-04-01|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-02|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-03|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-04|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-05|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-06|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-07|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-08|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-09|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-10|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-11|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-12|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-13|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-14|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-15|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-16|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-17|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-18|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-19|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-20|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-21|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-22|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-23|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-24|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-25|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-26|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-27|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-28|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-29|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-04-30|7972.0|0|1543.0|0|16.216500262743036|0|9515.0|0
0|2020-05-01|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-02|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-03|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-04|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-05|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-06|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-07|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-08|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-09|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-10|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-11|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-12|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-13|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-14|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-15|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-16|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-17|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-18|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-19|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-20|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-21|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-22|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-23|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-24|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-25|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-26|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-27|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-28|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-29|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-30|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-05-31|8580.0|0|1274.0|0|12.928759894459104|0|9854.0|0
0|2020-06-01|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-02|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-03|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-04|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-05|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-06|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-07|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-08|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-09|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-10|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-11|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-12|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-13|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-14|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-15|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-16|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-17|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-18|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-19|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-20|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-21|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-22|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-23|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-24|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-25|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-26|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-27|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-28|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-29|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-06-30|8878.0|0|1027.0|0|10.368500757193337|0|9905.0|0
0|2020-07-01|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-02|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-03|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-04|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-05|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-06|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-07|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-08|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-09|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-10|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-11|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-12|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-13|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-14|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-15|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-16|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-17|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-18|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-19|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-20|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-21|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-22|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-23|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-24|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-25|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-26|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-27|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-28|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-29|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-30|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-07-31|9002.0|0|990.0|0|9.907926341072859|0|9992.0|0
0|2020-08-01|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-02|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-03|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-04|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-05|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-06|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-07|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-08|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-09|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-10|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-11|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-12|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-13|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-14|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-15|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-16|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-17|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-18|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-19|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-20|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-21|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-22|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-23|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-24|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-25|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-26|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-27|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-28|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-29|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-30|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-08-31|9063.0|0|906.0|0|9.088173337345772|0|9969.0|0
0|2020-09-01|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-02|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-03|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-04|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-05|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-06|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-07|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-08|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-09|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-10|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-11|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-12|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-13|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-14|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-15|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-16|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-17|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-18|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-19|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-20|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-21|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-22|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-23|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-24|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-25|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-26|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-27|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-28|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-29|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-09-30|9141.0|0|821.0|0|8.241317004617546|0|9962.0|0
0|2020-10-01|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-02|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-03|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-04|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-05|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-06|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-07|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-08|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-09|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-10|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-11|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-12|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-13|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-14|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-15|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-16|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-17|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-18|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-19|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-20|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-21|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-22|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-23|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-24|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-25|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-26|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-27|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-28|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-29|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-30|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-10-31|9201.0|0|713.0|0|7.191849909219286|0|9914.0|0
0|2020-11-01|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-02|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-03|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-04|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-05|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-06|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-07|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-08|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-09|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-10|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-11|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-12|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-13|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-14|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-15|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-16|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-17|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-18|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-19|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-20|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-21|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-22|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-23|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-24|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-25|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-26|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-27|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-28|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-29|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-11-30|9206.0|0|732.0|0|7.365667136244717|0|9938.0|0
0|2020-12-01|9110.0|0|832.0|0|8.368537517602093|0|9942.0|0
0|2020-12-02|9110.0|0|832.0|0|8.368537517602093|0|9942.0|0
0|2020-12-03|9110.0|0|832.0|0|8.368537517602093|0|9942.0|0
0|2020-12-04|9110.0|0|832.0|0|8.368537517602093|0|9942.0|0
0|2020-12-05|9110.0|0|832.0|0|8.368537517602093|0|9942.0|0
0|2020-12-06|9110.0|0|832.0|0|8.368537517602093|0|9942.0|0
0|2020-12-07|9110.0|0|832.0|0|8.368537517602093|0|9942.0|0
