|dates|Russell_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Russell_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Russell_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Russell_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Russell_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Russell_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Russell_Kansas_UnitedStates.TotalPopulation.data|Russell_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6856.0|0
