|dates|Wakulla_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wakulla_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wakulla_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wakulla_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wakulla_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wakulla_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wakulla_Florida_UnitedStates.TotalPopulation.data|Wakulla_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|33739.0|0
