|dates|Schoharie_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Schoharie_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Schoharie_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Schoharie_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Schoharie_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Schoharie_NewYork_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Schoharie_NewYork_UnitedStates.TotalPopulation.data|Schoharie_NewYork_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|30999.0|0
