|dates|SilverBow_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|SilverBow_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|SilverBow_Montana_UnitedStates.NYT_ConfirmedDeaths.data|SilverBow_Montana_UnitedStates.NYT_ConfirmedDeaths.missing|SilverBow_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|SilverBow_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|SilverBow_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|SilverBow_Montana_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
