|dates|Bannock_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bannock_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bannock_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bannock_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bannock_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bannock_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bannock_Idaho_UnitedStates.TotalPopulation.data|Bannock_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|87808.0|0
