|dates|Goliad_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Goliad_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Goliad_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Goliad_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Goliad_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Goliad_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Goliad_Texas_UnitedStates.TotalPopulation.data|Goliad_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|7658.0|0
