|dates|Isabella_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Isabella_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Isabella_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Isabella_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Isabella_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Isabella_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Isabella_Michigan_UnitedStates.TotalPopulation.data|Isabella_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|69872.0|0
