|dates|Edgar_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Edgar_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Edgar_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Edgar_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Edgar_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Edgar_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Edgar_Illinois_UnitedStates.TotalPopulation.data|Edgar_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|17161.0|0
