|dates|Shelby_Tennessee_UnitedStates.BLS_EmployedPopulation.data|Shelby_Tennessee_UnitedStates.BLS_EmployedPopulation.missing|Shelby_Tennessee_UnitedStates.BLS_UnemployedPopulation.data|Shelby_Tennessee_UnitedStates.BLS_UnemployedPopulation.missing|Shelby_Tennessee_UnitedStates.BLS_UnemploymentRate.data|Shelby_Tennessee_UnitedStates.BLS_UnemploymentRate.missing|Shelby_Tennessee_UnitedStates.BLS_LaborForcePopulation.data|Shelby_Tennessee_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-02|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-03|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-04|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-05|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-06|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-07|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-08|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-09|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-10|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-11|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-12|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-13|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-14|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-15|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-16|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-17|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-18|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-19|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-20|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-21|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-22|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-23|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-24|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-25|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-26|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-27|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-28|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-29|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-30|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-01-31|425097.0|0|19830.0|0|4.456910908980574|0|444927.0|0
0|2020-02-01|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-02-02|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-02-03|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-02-04|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-02-05|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-02-06|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-02-07|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-02-08|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-02-09|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-02-10|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-02-11|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-02-12|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-02-13|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-02-14|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-02-15|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-02-16|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-02-17|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-02-18|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-02-19|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-02-20|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-02-21|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-02-22|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-02-23|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-02-24|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-02-25|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-02-26|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-02-27|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-02-28|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-02-29|426725.0|0|19508.0|0|4.371707157471545|0|446233.0|0
0|2020-03-01|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-02|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-03|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-04|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-05|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-06|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-07|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-08|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-09|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-10|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-11|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-12|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-13|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-14|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-15|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-16|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-17|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-18|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-19|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-20|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-21|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-22|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-23|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-24|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-25|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-26|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-27|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-28|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-29|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-30|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-03-31|427655.5|0|19666.0|0|4.3963905155464245|0|447321.5|0
0|2020-04-01|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-02|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-03|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-04|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-05|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-06|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-07|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-08|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-09|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-10|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-11|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-12|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-13|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-14|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-15|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-16|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-17|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-18|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-19|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-20|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-21|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-22|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-23|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-24|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-25|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-26|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-27|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-28|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-29|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-04-30|364037.0|0|55807.5|0|13.292421360765712|0|419844.5|0
0|2020-05-01|383322.0|0|43977.0|0|10.291856522013859|0|427299.0|0
0|2020-05-02|383322.0|0|43977.0|0|10.291856522013859|0|427299.0|0
0|2020-05-03|383322.0|0|43977.0|0|10.291856522013859|0|427299.0|0
0|2020-05-04|383322.0|0|43977.0|0|10.291856522013859|0|427299.0|0
0|2020-05-05|383322.0|0|43977.0|0|10.291856522013859|0|427299.0|0
0|2020-05-06|383322.0|0|43977.0|0|10.291856522013859|0|427299.0|0
