|dates|Shackelford_Texas_UnitedStates.BLS_EmployedPopulation.data|Shackelford_Texas_UnitedStates.BLS_EmployedPopulation.missing|Shackelford_Texas_UnitedStates.BLS_UnemployedPopulation.data|Shackelford_Texas_UnitedStates.BLS_UnemployedPopulation.missing|Shackelford_Texas_UnitedStates.BLS_UnemploymentRate.data|Shackelford_Texas_UnitedStates.BLS_UnemploymentRate.missing|Shackelford_Texas_UnitedStates.BLS_LaborForcePopulation.data|Shackelford_Texas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-02-12|1835.5|0|46.0|0|2.444857826202498|0|1881.5|0
0|2020-02-13|1835.5|0|46.0|0|2.444857826202498|0|1881.5|0
0|2020-02-14|1835.5|0|46.0|0|2.444857826202498|0|1881.5|0
0|2020-02-15|1835.5|0|46.0|0|2.444857826202498|0|1881.5|0
0|2020-02-16|1835.5|0|46.0|0|2.444857826202498|0|1881.5|0
0|2020-02-17|1835.5|0|46.0|0|2.444857826202498|0|1881.5|0
0|2020-02-18|1835.5|0|46.0|0|2.444857826202498|0|1881.5|0
0|2020-02-19|1835.5|0|46.0|0|2.444857826202498|0|1881.5|0
0|2020-02-20|1835.5|0|46.0|0|2.444857826202498|0|1881.5|0
0|2020-02-21|1835.5|0|46.0|0|2.444857826202498|0|1881.5|0
0|2020-02-22|1835.5|0|46.0|0|2.444857826202498|0|1881.5|0
0|2020-02-23|1835.5|0|46.0|0|2.444857826202498|0|1881.5|0
0|2020-02-24|1835.5|0|46.0|0|2.444857826202498|0|1881.5|0
0|2020-02-25|1835.5|0|46.0|0|2.444857826202498|0|1881.5|0
0|2020-02-26|1835.5|0|46.0|0|2.444857826202498|0|1881.5|0
0|2020-02-27|1835.5|0|46.0|0|2.444857826202498|0|1881.5|0
0|2020-02-28|1835.5|0|46.0|0|2.444857826202498|0|1881.5|0
0|2020-02-29|1835.5|0|46.0|0|2.444857826202498|0|1881.5|0
0|2020-03-01|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-02|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-03|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-04|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-05|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-06|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-07|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-08|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-09|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-10|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-11|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-12|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-13|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-14|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-15|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-16|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-17|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-18|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-19|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-20|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-21|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-22|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-23|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-24|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-25|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-26|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-27|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-28|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-29|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-30|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-03-31|1802.0|0|71.5|0|3.8163864424873233|0|1873.5|0
0|2020-04-01|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-02|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-03|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-04|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-05|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-06|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-07|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-08|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-09|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-10|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-11|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-12|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-13|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-14|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-15|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-16|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-17|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-18|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-19|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-20|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-21|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-22|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-23|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-24|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-25|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-26|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-27|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-28|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-29|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-04-30|1562.5|0|108.5|0|6.49311789347696|0|1671.0|0
0|2020-05-01|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-02|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-03|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-04|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-05|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-06|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-07|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-08|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-09|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-10|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-11|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-12|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-13|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-14|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-15|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-16|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-17|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-18|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-19|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-20|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-21|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-22|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-23|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-24|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-25|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-26|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-27|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-28|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-29|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-30|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-05-31|1557.0|0|127.0|0|7.541567695961995|0|1684.0|0
0|2020-06-01|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-02|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-03|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-04|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-05|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-06|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-07|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-08|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-09|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-10|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-11|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-12|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-13|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-14|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-15|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-16|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-17|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-18|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-19|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-20|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-21|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-22|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-23|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-24|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-25|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-26|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-27|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-28|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-29|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-06-30|1629.0|0|130.0|0|7.390562819783968|0|1759.0|0
0|2020-07-01|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-02|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-03|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-04|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-05|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-06|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-07|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-08|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-09|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-10|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-11|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-12|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-13|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-14|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-15|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-16|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-17|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-18|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-19|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-20|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-21|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-22|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-23|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-24|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-25|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-26|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-27|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-28|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-29|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-30|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-07-31|1735.0|0|122.0|0|6.5697361335487345|0|1857.0|0
0|2020-08-01|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-02|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-03|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-04|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-05|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-06|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-07|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-08|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-09|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-10|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-11|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-12|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-13|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-14|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-15|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-16|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-17|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-18|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-19|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-20|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-21|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-22|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-23|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-24|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-25|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-26|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-27|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-28|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-29|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-30|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-08-31|1703.0|0|89.0|0|4.966517857142857|0|1792.0|0
0|2020-09-01|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-02|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-03|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-04|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-05|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-06|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-07|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-08|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-09|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-10|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-11|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-12|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-13|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-14|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-15|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-16|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-17|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-18|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-19|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-20|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-21|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-22|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-23|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-24|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-25|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-26|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-27|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-28|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-29|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-09-30|1656.0|0|100.0|0|5.694760820045558|0|1756.0|0
0|2020-10-01|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-02|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-03|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-04|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-05|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-06|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-07|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-08|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-09|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-10|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-11|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-12|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-13|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-14|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-15|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-16|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-17|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-18|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-19|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-20|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-21|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-22|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-23|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-24|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-25|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-26|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-27|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-28|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-29|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-30|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-10-31|1687.0|0|96.0|0|5.38418395961862|0|1783.0|0
0|2020-11-01|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-02|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-03|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-04|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-05|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-06|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-07|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-08|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-09|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-10|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-11|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-12|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-13|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-14|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-15|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-16|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-17|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-18|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-19|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-20|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-21|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-22|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-23|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-24|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-25|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-26|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-27|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-28|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-29|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-11-30|1640.0|0|93.0|0|5.366416618580496|0|1733.0|0
0|2020-12-01|1654.0|0|93.0|0|5.323411562678878|0|1747.0|0
0|2020-12-02|1654.0|0|93.0|0|5.323411562678878|0|1747.0|0
0|2020-12-03|1654.0|0|93.0|0|5.323411562678878|0|1747.0|0
0|2020-12-04|1654.0|0|93.0|0|5.323411562678878|0|1747.0|0
0|2020-12-05|1654.0|0|93.0|0|5.323411562678878|0|1747.0|0
0|2020-12-06|1654.0|0|93.0|0|5.323411562678878|0|1747.0|0
0|2020-12-07|1654.0|0|93.0|0|5.323411562678878|0|1747.0|0
