|dates|Conecuh_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Conecuh_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Conecuh_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Conecuh_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Conecuh_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Conecuh_Alabama_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Conecuh_Alabama_UnitedStates.TotalPopulation.data|Conecuh_Alabama_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|12067.0|0
