|dates|Waller_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Waller_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Waller_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Waller_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Waller_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Waller_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Waller_Texas_UnitedStates.TotalPopulation.data|Waller_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|55246.0|0
