|dates|OutofAZ_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofAZ_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofAZ_Arizona_UnitedStates.NYT_ConfirmedDeaths.data|OutofAZ_Arizona_UnitedStates.NYT_ConfirmedDeaths.missing|OutofAZ_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofAZ_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofAZ_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofAZ_Arizona_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
