|dates|Erie_Ohio_UnitedStates.BLS_EmployedPopulation.data|Erie_Ohio_UnitedStates.BLS_EmployedPopulation.missing|Erie_Ohio_UnitedStates.BLS_UnemployedPopulation.data|Erie_Ohio_UnitedStates.BLS_UnemployedPopulation.missing|Erie_Ohio_UnitedStates.BLS_UnemploymentRate.data|Erie_Ohio_UnitedStates.BLS_UnemploymentRate.missing|Erie_Ohio_UnitedStates.BLS_LaborForcePopulation.data|Erie_Ohio_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-26|33404.5|0|2480.5|0|6.912358924341647|0|35885.0|0
0|2020-01-27|33404.5|0|2480.5|0|6.912358924341647|0|35885.0|0
0|2020-01-28|33404.5|0|2480.5|0|6.912358924341647|0|35885.0|0
0|2020-01-29|33404.5|0|2480.5|0|6.912358924341647|0|35885.0|0
0|2020-01-30|33404.5|0|2480.5|0|6.912358924341647|0|35885.0|0
0|2020-01-31|33404.5|0|2480.5|0|6.912358924341647|0|35885.0|0
0|2020-02-01|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-02-02|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-02-03|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-02-04|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-02-05|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-02-06|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-02-07|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-02-08|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-02-09|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-02-10|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-02-11|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-02-12|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-02-13|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-02-14|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-02-15|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-02-16|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-02-17|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-02-18|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-02-19|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-02-20|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-02-21|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-02-22|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-02-23|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-02-24|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-02-25|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-02-26|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-02-27|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-02-28|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-02-29|33877.0|0|2206.0|0|6.113682343485852|0|36083.0|0
0|2020-03-01|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-02|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-03|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-04|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-05|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-06|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-07|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-08|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-09|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-10|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-11|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-12|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-13|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-14|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-15|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-16|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-17|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-18|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-19|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-20|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-21|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-22|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-23|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-24|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-25|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-26|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-27|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-28|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-29|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-30|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-03-31|33447.0|0|2470.0|0|6.876966339059498|0|35917.0|0
0|2020-04-01|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-02|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-03|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-04|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-05|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-06|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-07|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-08|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-09|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-10|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-11|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-12|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-13|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-14|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-15|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-16|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-17|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-18|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-19|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-20|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-21|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-22|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-23|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-24|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-25|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-26|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-27|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-28|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-29|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-04-30|27239.0|0|9336.5|0|25.526650353378628|0|36575.5|0
0|2020-05-01|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-02|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-03|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-04|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-05|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-06|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-07|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-08|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-09|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-10|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-11|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-12|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-13|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-14|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-15|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-16|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-17|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-18|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-19|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-20|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-21|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-22|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-23|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-24|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-25|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-26|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-27|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-28|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-29|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-30|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-05-31|29151.0|0|8486.0|0|22.546961766346946|0|37637.0|0
0|2020-06-01|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-02|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-03|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-04|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-05|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-06|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-07|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-08|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-09|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-10|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-11|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-12|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-13|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-14|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-15|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-16|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-17|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-18|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-19|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-20|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-21|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-22|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-23|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-24|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-25|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-26|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-27|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-28|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-29|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-06-30|32885.0|0|4384.0|0|11.763127532265422|0|37269.0|0
0|2020-07-01|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-02|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-03|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-04|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-05|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-06|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-07|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-08|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-09|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-10|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-11|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-12|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-13|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-14|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-15|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-16|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-17|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-18|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-19|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-20|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-21|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-22|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-23|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-24|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-25|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-26|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-27|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-28|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-29|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-30|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-07-31|34626.0|0|4023.0|0|10.409066211286191|0|38649.0|0
0|2020-08-01|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-02|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-03|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-04|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-05|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-06|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-07|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-08|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-09|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-10|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-11|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-12|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-13|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-14|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-15|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-16|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-17|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-18|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-19|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-20|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-21|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-22|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-23|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-24|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-25|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-26|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-27|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-28|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-29|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-30|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-08-31|34922.0|0|3560.0|0|9.251078426277221|0|38482.0|0
0|2020-09-01|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-02|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-03|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-04|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-05|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-06|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-07|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-08|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-09|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-10|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-11|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-12|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-13|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-14|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-15|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-16|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-17|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-18|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-19|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-20|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-21|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-22|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-23|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-24|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-25|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-26|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-27|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-28|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-29|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-09-30|34194.0|0|2916.0|0|7.857720291026677|0|37110.0|0
0|2020-10-01|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-02|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-03|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-04|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-05|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-06|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-07|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-08|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-09|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-10|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-11|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-12|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-13|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-14|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-15|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-16|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-17|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-18|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-19|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-20|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-21|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-22|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-23|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-24|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-25|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-26|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-27|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-28|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-29|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-30|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-10-31|34523.0|0|1926.0|0|5.284095585612774|0|36449.0|0
0|2020-11-01|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-02|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-03|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-04|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-05|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-06|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-07|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-08|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-09|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-10|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-11|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-12|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-13|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-14|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-15|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-16|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-17|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-18|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-19|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-20|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-21|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-22|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-23|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-24|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-25|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-26|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-27|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-28|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-29|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-11-30|32387.0|0|2005.0|0|5.8298441498022795|0|34392.0|0
0|2020-12-01|31866.0|0|2256.0|0|6.6115702479338845|0|34122.0|0
