|dates|Harvey_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Harvey_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Harvey_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Harvey_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Harvey_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Harvey_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Harvey_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Harvey_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
