|dates|Merced_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Merced_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Merced_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Merced_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Merced_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Merced_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Merced_California_UnitedStates.TotalPopulation.data|Merced_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|277680.0|0
