|dates|Jefferson_Washington_UnitedStates.BLS_EmployedPopulation.data|Jefferson_Washington_UnitedStates.BLS_EmployedPopulation.missing|Jefferson_Washington_UnitedStates.BLS_UnemployedPopulation.data|Jefferson_Washington_UnitedStates.BLS_UnemployedPopulation.missing|Jefferson_Washington_UnitedStates.BLS_UnemploymentRate.data|Jefferson_Washington_UnitedStates.BLS_UnemploymentRate.missing|Jefferson_Washington_UnitedStates.BLS_LaborForcePopulation.data|Jefferson_Washington_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-02|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-03|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-04|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-05|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-06|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-07|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-08|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-09|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-10|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-11|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-12|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-13|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-14|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-15|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-16|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-17|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-18|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-19|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-20|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-21|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-22|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-23|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-24|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-25|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-26|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-27|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-28|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-29|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-30|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-01-31|12482.5|0|797.5|0|6.005271084337349|0|13280.0|0
0|2020-02-01|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-02-02|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-02-03|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-02-04|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-02-05|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-02-06|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-02-07|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-02-08|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-02-09|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-02-10|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-02-11|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-02-12|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-02-13|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-02-14|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-02-15|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-02-16|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-02-17|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-02-18|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-02-19|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-02-20|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-02-21|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-02-22|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-02-23|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-02-24|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-02-25|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-02-26|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-02-27|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-02-28|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-02-29|12404.0|0|767.0|0|5.823399893705869|0|13171.0|0
0|2020-03-01|12141.0|0|749.5|0|5.814359411970056|0|12890.5|0
0|2020-03-02|12141.0|0|749.5|0|5.814359411970056|0|12890.5|0
