|dates|Bethel_Alaska_UnitedStates.BLS_EmployedPopulation.data|Bethel_Alaska_UnitedStates.BLS_EmployedPopulation.missing|Bethel_Alaska_UnitedStates.BLS_UnemployedPopulation.data|Bethel_Alaska_UnitedStates.BLS_UnemployedPopulation.missing|Bethel_Alaska_UnitedStates.BLS_UnemploymentRate.data|Bethel_Alaska_UnitedStates.BLS_UnemploymentRate.missing|Bethel_Alaska_UnitedStates.BLS_LaborForcePopulation.data|Bethel_Alaska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-29|6293.0|0|813.0|0|11.441035744441317|0|7106.0|0
0|2020-01-30|6293.0|0|813.0|0|11.441035744441317|0|7106.0|0
0|2020-01-31|6293.0|0|813.0|0|11.441035744441317|0|7106.0|0
0|2020-02-01|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-02-02|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-02-03|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-02-04|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-02-05|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-02-06|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-02-07|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-02-08|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-02-09|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-02-10|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-02-11|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-02-12|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-02-13|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-02-14|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-02-15|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-02-16|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-02-17|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-02-18|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-02-19|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-02-20|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-02-21|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-02-22|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-02-23|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-02-24|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-02-25|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-02-26|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-02-27|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-02-28|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-02-29|6233.0|0|826.0|0|11.701374132313358|0|7059.0|0
0|2020-03-01|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-02|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-03|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-04|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-05|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-06|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-07|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-08|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-09|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-10|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-11|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-12|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-13|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-14|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-15|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-16|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-17|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-18|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-19|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-20|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-21|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-22|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-23|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-24|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-25|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-26|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-27|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-28|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-29|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-30|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-03-31|6285.0|0|830.5|0|11.671702621038579|0|7115.5|0
0|2020-04-01|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-02|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-03|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-04|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-05|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-06|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-07|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-08|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-09|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-10|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-11|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-12|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-13|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-14|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-15|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-16|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-17|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-18|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-19|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-20|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-21|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-22|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-23|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-24|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-25|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-26|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-27|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-28|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-29|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-04-30|5899.5|0|830.5|0|12.340267459138188|0|6730.0|0
0|2020-05-01|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-02|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-03|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-04|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-05|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-06|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-07|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-08|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-09|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-10|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-11|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-12|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-13|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-14|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-15|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-16|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-17|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-18|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-19|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-20|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-21|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-22|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-23|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-24|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-25|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-26|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-27|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-28|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-29|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-30|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-05-31|5826.0|0|950.0|0|14.020070838252657|0|6776.0|0
0|2020-06-01|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-02|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-03|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-04|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-05|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-06|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-07|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-08|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-09|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-10|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-11|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-12|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-13|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-14|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-15|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-16|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-17|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-18|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-19|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-20|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-21|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-22|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-23|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-24|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-25|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-26|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-27|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-28|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-29|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-06-30|6051.0|0|1070.0|0|15.02597949726162|0|7121.0|0
0|2020-07-01|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-02|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-03|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-04|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-05|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-06|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-07|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-08|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-09|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-10|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-11|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-12|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-13|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-14|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-15|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-16|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-17|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-18|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-19|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-20|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-21|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-22|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-23|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-24|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-25|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-26|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-27|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-28|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-29|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-30|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-07-31|5924.0|0|1032.0|0|14.836112708453134|0|6956.0|0
0|2020-08-01|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-02|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-03|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-04|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-05|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-06|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-07|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-08|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-09|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-10|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-11|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-12|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-13|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-14|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-15|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-16|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-17|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-18|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-19|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-20|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-21|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-22|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-23|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-24|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-25|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-26|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-27|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-28|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-29|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-30|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-08-31|5762.0|0|627.0|0|9.813742369697918|0|6389.0|0
0|2020-09-01|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-02|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-03|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-04|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-05|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-06|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-07|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-08|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-09|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-10|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-11|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-12|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-13|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-14|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-15|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-16|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-17|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-18|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-19|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-20|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-21|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-22|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-23|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-24|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-25|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-26|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-27|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-28|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-29|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-09-30|5960.0|0|678.0|0|10.213919855378126|0|6638.0|0
0|2020-10-01|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-02|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-03|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-04|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-05|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-06|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-07|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-08|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-09|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-10|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-11|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-12|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-13|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-14|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-15|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-16|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-17|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-18|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-19|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-20|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-21|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-22|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-23|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-24|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-25|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-26|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-27|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-28|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-29|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-30|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-10-31|6137.0|0|636.0|0|9.390225896943747|0|6773.0|0
0|2020-11-01|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-02|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-03|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-04|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-05|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-06|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-07|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-08|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-09|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-10|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-11|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-12|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-13|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-14|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-15|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-16|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-17|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-18|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-19|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-20|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-21|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-22|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-23|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-24|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-25|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-26|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-27|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-28|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-29|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-11-30|6296.0|0|688.0|0|9.851088201603666|0|6984.0|0
0|2020-12-01|6383.0|0|750.0|0|10.514510023832889|0|7133.0|0
0|2020-12-02|6383.0|0|750.0|0|10.514510023832889|0|7133.0|0
0|2020-12-03|6383.0|0|750.0|0|10.514510023832889|0|7133.0|0
0|2020-12-04|6383.0|0|750.0|0|10.514510023832889|0|7133.0|0
0|2020-12-05|6383.0|0|750.0|0|10.514510023832889|0|7133.0|0
0|2020-12-06|6383.0|0|750.0|0|10.514510023832889|0|7133.0|0
0|2020-12-07|6383.0|0|750.0|0|10.514510023832889|0|7133.0|0
0|2020-12-08|6383.0|0|750.0|0|10.514510023832889|0|7133.0|0
