|dates|Routt_Colorado_UnitedStates.BLS_EmployedPopulation.data|Routt_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Routt_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Routt_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Routt_Colorado_UnitedStates.BLS_UnemploymentRate.data|Routt_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Routt_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Routt_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-02|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-03|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-04|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-05|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-06|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-07|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-08|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-09|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-10|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-11|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-12|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-13|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-14|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-15|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-16|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-17|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-18|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-19|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-20|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-21|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-22|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-23|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-24|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-25|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-26|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-27|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-28|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-29|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-30|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-01-31|16936.5|0|360.5|0|2.084176446782679|0|17297.0|0
0|2020-02-01|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-02-02|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-02-03|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-02-04|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-02-05|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-02-06|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-02-07|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-02-08|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-02-09|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-02-10|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-02-11|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-02-12|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-02-13|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-02-14|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-02-15|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-02-16|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-02-17|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-02-18|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-02-19|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-02-20|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-02-21|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-02-22|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-02-23|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-02-24|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-02-25|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-02-26|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-02-27|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-02-28|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-02-29|16957.0|0|358.0|0|2.0675714698238523|0|17315.0|0
0|2020-03-01|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-02|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-03|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-04|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-05|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-06|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-07|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-08|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-09|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-10|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-11|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-12|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-13|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-14|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-15|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-16|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-17|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-18|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-19|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-20|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-21|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-22|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-23|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-24|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-25|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-26|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-27|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-28|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-29|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-30|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-03-31|15767.0|0|633.5|0|3.8626871131977683|0|16400.5|0
0|2020-04-01|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-02|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-03|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-04|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-05|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-06|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-07|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-08|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-09|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-10|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-11|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-12|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-13|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-14|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-15|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-16|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-17|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-18|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-19|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-20|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-21|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-22|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-23|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-24|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-25|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-26|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-27|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-28|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-29|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-04-30|12477.5|0|2793.5|0|18.29284264291795|0|15271.0|0
0|2020-05-01|12845.0|0|2634.0|0|17.016603139737708|0|15479.0|0
0|2020-05-02|12845.0|0|2634.0|0|17.016603139737708|0|15479.0|0
0|2020-05-03|12845.0|0|2634.0|0|17.016603139737708|0|15479.0|0
0|2020-05-04|12845.0|0|2634.0|0|17.016603139737708|0|15479.0|0
