|dates|Bennington_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bennington_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bennington_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bennington_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bennington_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bennington_Vermont_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bennington_Vermont_UnitedStates.TotalPopulation.data|Bennington_Vermont_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|35470.0|0
