|dates|Briscoe_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Briscoe_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Briscoe_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Briscoe_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Briscoe_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Briscoe_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Briscoe_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Briscoe_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
