|dates|Siskiyou_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Siskiyou_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Siskiyou_California_UnitedStates.NYT_ConfirmedDeaths.data|Siskiyou_California_UnitedStates.NYT_ConfirmedDeaths.missing|Siskiyou_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Siskiyou_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Siskiyou_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Siskiyou_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
