|dates|BearLake_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|BearLake_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|BearLake_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|BearLake_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|BearLake_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|BearLake_Idaho_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|BearLake_Idaho_UnitedStates.TotalPopulation.data|BearLake_Idaho_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6125.0|0
