|dates|Wahkiakum_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Wahkiakum_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Wahkiakum_Washington_UnitedStates.NYT_ConfirmedDeaths.data|Wahkiakum_Washington_UnitedStates.NYT_ConfirmedDeaths.missing|Wahkiakum_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Wahkiakum_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Wahkiakum_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Wahkiakum_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
