|dates|Jones_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Jones_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Jones_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Jones_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Jones_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Jones_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Jones_Texas_UnitedStates.TotalPopulation.data|Jones_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|20083.0|0
