|dates|Hardeman_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hardeman_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hardeman_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hardeman_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hardeman_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hardeman_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hardeman_Texas_UnitedStates.TotalPopulation.data|Hardeman_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3933.0|0
