|dates|Stafford_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Stafford_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Stafford_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Stafford_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Stafford_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Stafford_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Stafford_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Stafford_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
