|dates|Lowndes_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lowndes_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lowndes_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lowndes_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lowndes_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lowndes_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lowndes_Georgia_UnitedStates.TotalPopulation.data|Lowndes_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|117406.0|0
