|dates|Sutter_California_UnitedStates.AveragePrecipitationTotal.data|Sutter_California_UnitedStates.AveragePrecipitationTotal.missing|Sutter_California_UnitedStates.AveragePrecipitation.data|Sutter_California_UnitedStates.AveragePrecipitation.missing|Sutter_California_UnitedStates.AverageWindDirection.data|Sutter_California_UnitedStates.AverageWindDirection.missing|Sutter_California_UnitedStates.AverageWindSpeed.data|Sutter_California_UnitedStates.AverageWindSpeed.missing
0|2020-01-01|0.0|0|0.0|0|94.8611111111111|0|2.444444444444444|0
0|2020-01-02|0.0|0|0.0|0|262.09722222222223|0|7.8180555555555555|0
0|2020-01-03|0.0|0|0.0|0|78.8313492063492|0|2.1306547619047618|0
0|2020-01-04|0.0|0|0.004270833333333334|0|125.25|0|6.508333333333333|0
0|2020-01-05|0.0025|0|0.0|0|169.8472222222222|0|4.022222222222222|0
0|2020-01-06|0.0|0|0.0|0|105.41666666666667|0|4.208333333333333|0
0|2020-01-07|0.0|0|0.0|0|98.88888888888887|0|3.1111111111111107|0
0|2020-01-08|0.0|0|0.0|0|159.73611111111111|0|4.063194444444444|0
0|2020-01-09|0.0|0|0.006180555555555555|0|158.85416666666666|0|6.427083333333333|0
0|2020-01-10|0.006666666666666667|0|0.0|0|133.33333333333334|0|7.125|0
0|2020-01-11|0.0|0|0.0|0|102.15277777777779|0|7.0625|0
0|2020-01-12|0.0|0|0.0|0|113.75|0|8.208333333333334|0
0|2020-01-13|0.0|0|0.0004166666666666667|0|155.06944444444443|0|13.145833333333334|0
0|2020-01-14|0.00125|0|0.0008333333333333334|0|130.83333333333334|0|10.416666666666666|0
0|2020-01-15|0.0|0|0.0|0|121.25|0|5.916666666666667|0
0|2020-01-16|0.0|0|0.017222222222222222|0|156.94444444444446|0|14.638888888888888|0
0|2020-01-17|0.02|0|0.0|0|207.1527777777778|0|6.277777777777779|0
0|2020-01-18|0.0|0|0.0|0|190.0|0|4.774305555555555|0
0|2020-01-19|0.0|0|0.0|0|101.3888888888889|0|2.7256944444444446|0
0|2020-01-20|0.0|0|0.0|0|84.16666666666667|0|2.8506944444444446|0
0|2020-01-21|0.0|0|0.0030555555555555557|0|141.72916666666666|0|9.248611111111112|0
0|2020-01-22|0.0033333333333333335|0|0.0|0|120.38888888888887|0|3.7493055555555554|0
0|2020-01-23|0.0|0|0.0|0|52.805555555555564|0|1.1027777777777779|0
0|2020-01-24|0.0|0|0.0|0|170.5902777777778|0|3.7159722222222222|0
0|2020-01-25|0.0|0|0.004513888888888889|0|116.875|0|4.052083333333333|0
0|2020-01-26|0.005208333333333333|0|0.00875|0|147.43055555555554|0|10.340277777777777|0
0|2020-01-27|0.006666666666666667|0|0.0|0|152.08333333333334|0|8.0|0
0|2020-01-28|0.0|0|0.0004166666666666667|0|116.59722222222221|0|9.895833333333334|0
0|2020-01-29|0.0004166666666666667|0|0.0|0|267.61904761904765|0|8.791666666666666|0
0|2020-01-30|0.0|0|0.0|0|162.5|0|5.416666666666667|0
0|2020-01-31|0.0|0|0.0|0|43.541666666666664|0|1.6458333333333333|0
0|2020-02-01|0.0|0|0.0|0|55.56481481481482|0|1.051388888888889|0
0|2020-02-02|0.0|0|0.0|0|225.47222222222226|0|8.816666666666666|0
0|2020-02-03|0.0|0|0.0|0|322.5|0|12.166666666666666|0
0|2020-02-04|0.0|0|0.0|0|336.25|0|14.208333333333334|0
0|2020-02-05|0.0|0|0.0|0|80.41666666666667|0|1.9583333333333333|0
0|2020-02-06|0.0|0|0.0|0|51.666666666666664|0|1.5833333333333333|0
0|2020-02-07|0.0|0|0.0|0|48.333333333333336|0|2.5|0
0|2020-02-08|0.0|0|0.0|0|237.08333333333334|0|8.416666666666666|0
0|2020-02-09|0.0|0|0.0|0|339.5833333333333|0|16.583333333333332|0
0|2020-02-10|0.0|0|0.0|0|326.25|0|12.916666666666666|0
0|2020-02-11|0.0|0|0.0|0|291.25|0|12.0|0
0|2020-02-12|0.0|0|0.0|0|92.08333333333333|0|2.9583333333333335|0
0|2020-02-13|0.0|0|0.0|0|95.41666666666667|0|3.9166666666666665|0
0|2020-02-14|0.0|0|0.0|0|162.5|0|3.5416666666666665|0
0|2020-02-15|0.0|0|0.0|0|88.75|0|2.625|0
0|2020-02-16|0.0|0|0.0|0|165.83333333333334|0|5.208333333333333|0
0|2020-02-17|0.0|0|0.0|0|332.9166666666667|0|14.875|0
0|2020-02-18|0.0|0|0.0|0|88.33333333333333|0|2.875|0
0|2020-02-19|0.0|0|0.0|0|76.66666666666667|0|1.7083333333333333|0
0|2020-02-20|0.0|0|0.0|0|158.33333333333334|0|3.1666666666666665|0
0|2020-02-21|0.0|0|0.0|0|222.08333333333334|0|5.541666666666667|0
0|2020-02-22|0.0|0|0.0|0|140.41666666666666|0|4.541666666666667|0
0|2020-02-23|0.0|0|0.0|0|93.95833333333333|0|5.479166666666667|0
0|2020-02-24|0.0|0|0.0|0|317.7083333333333|0|12.854166666666666|0
0|2020-02-25|0.0|0|0.0|0|272.5|0|9.875|0
0|2020-02-26|0.0|0|0.0|0|56.25|0|1.125|0
0|2020-02-27|0.0|0|0.0|0|107.08333333333333|0|3.125|0
0|2020-02-28|0.0|0|0.0|0|120.83333333333333|0|4.666666666666667|0
0|2020-02-29|0.0|0|0.0004166666666666667|0|116.25|0|4.805555555555555|0
0|2020-03-01|0.0004166666666666667|0|0.0|0|164.58333333333334|0|8.291666666666666|0
0|2020-03-02|0.0|0|0.0|0|340.2083333333333|0|15.125|0
0|2020-03-03|0.0|0|0.0|0|167.08333333333334|0|5.958333333333333|0
0|2020-03-04|0.0|0|0.0|0|75.0|0|2.0416666666666665|0
0|2020-03-05|0.0|0|0.0|0|129.58333333333334|0|6.958333333333333|0
0|2020-03-06|0.0|0|0.0|0|151.25|0|11.375|0
0|2020-03-07|0.0|0|0.0033333333333333335|0|151.5625|0|12.822916666666666|0
0|2020-03-08|0.0033333333333333335|0|0.0004166666666666667|0|90.625|0|3.3958333333333335|0
0|2020-03-09|0.0004166666666666667|0|0.0|0|141.25|0|3.4166666666666665|0
0|2020-03-10|0.0|0|0.0|0|224.58333333333334|0|7.166666666666667|0
0|2020-03-11|0.0|0|0.0|0|102.08333333333333|0|4.125|0
0|2020-03-12|0.0|0|0.0|0|251.66666666666666|0|9.5|0
0|2020-03-13|0.0|0|0.0|0|172.91666666666666|0|13.458333333333334|0
0|2020-03-14|0.0|0|0.006805555555555555|0|180.2777777777778|0|12.034722222222221|0
0|2020-03-15|0.016666666666666666|0|0.011250000000000001|0|161.38888888888889|0|12.479166666666666|0
0|2020-03-16|0.004583333333333333|0|0.008749999999999999|0|152.32638888888889|0|4.0|0
0|2020-03-17|0.0075|0|0.0026388888888888885|0|148.99305555555557|0|6.861111111111111|0
0|2020-03-18|0.0025|0|0.0020833333333333333|0|135.83333333333334|0|5.5|0
0|2020-03-19|0.0005555555555555556|0|0.0|0|81.66666666666667|0|2.875|0
0|2020-03-20|0.0|0|0.0|0|65.83333333333333|0|1.5416666666666667|0
0|2020-03-21|0.0|0|0.0|0|100.41666666666667|0|4.458333333333333|0
0|2020-03-22|0.0|0|0.0|0|129.16666666666666|0|3.2083333333333335|0
0|2020-03-23|0.0|0|0.0|0|147.2222222222222|0|13.888888888888888|0
0|2020-03-24|0.0|0|0.006875|0|177.08333333333334|0|9.958333333333334|0
0|2020-03-25|0.007083333333333334|0|0.0|0|146.66666666666666|0|6.666666666666667|0
0|2020-03-26|0.0|0|0.0|0|90.0|0|3.0416666666666665|0
0|2020-03-27|0.0|0|0.0|0|119.58333333333333|0|8.25|0
0|2020-03-28|0.0|0|0.0008333333333333334|0|144.79166666666666|0|8.625|0
0|2020-03-29|0.0008333333333333334|0|0.0|0|157.08333333333334|0|5.888888888888888|0
0|2020-03-30|0.0|0|0.0|0|160.0|0|10.708333333333334|0
0|2020-03-31|0.0|0|0.0|0|163.75|0|8.291666666666666|0
0|2020-04-01|0.0|0|0.0|0|287.9166666666667|0|7.666666666666667|0
0|2020-04-02|0.0|0|0.0|0|275.0|0|10.75|0
0|2020-04-03|0.0|0|0.0|0|80.41666666666667|0|3.7916666666666665|0
0|2020-04-04|0.0|0|0.009930555555555555|0|145.55555555555557|0|13.576388888888888|0
0|2020-04-05|0.005208333333333333|0|0.01895833333333333|0|142.22222222222223|0|12.534722222222223|0
0|2020-04-06|0.024583333333333332|0|0.0004166666666666667|0|137.5|0|5.583333333333333|0
0|2020-04-07|0.0008333333333333334|0|0.0004166666666666667|0|104.58333333333333|0|3.4583333333333335|0
0|2020-04-08|0.0|0|0.0|0|129.58333333333334|0|6.375|0
0|2020-04-09|0.0|0|0.0|0|133.125|0|8.076388888888888|0
0|2020-04-10|0.0|0|0.0|0|111.25|0|5.25|0
0|2020-04-11|0.0|0|0.0|0|131.25|0|7.083333333333333|0
0|2020-04-12|0.0|0|0.0|0|110.0|0|4.791666666666667|0
0|2020-04-13|0.0|0|0.0|0|163.33333333333334|0|6.541666666666667|0
0|2020-04-14|0.0|0|0.0|0|249.16666666666666|0|7.125|0
0|2020-04-15|0.0|0|0.0|0|112.08333333333333|0|4.916666666666667|0
0|2020-04-16|0.0|0|0.0|0|45.416666666666664|0|2.9166666666666665|0
0|2020-04-17|0.0|0|0.0|0|136.04166666666666|0|9.4375|0
0|2020-04-18|0.0|0|0.0|0|145.83333333333334|0|9.583333333333334|0
0|2020-04-19|0.0|0|0.0|0|125.41666666666667|0|8.875|0
0|2020-04-20|0.0|0|0.0|0|111.66666666666667|0|5.916666666666667|0
0|2020-04-21|0.0|0|0.0|0|77.5|0|3.7083333333333335|0
0|2020-04-22|0.0|0|0.0|0|55.833333333333336|0|2.2916666666666665|0
0|2020-04-23|0.0|0|0.0|0|216.66666666666666|0|6.791666666666667|0
0|2020-04-24|0.0|0|0.0|0|237.5|0|7.125|0
0|2020-04-25|0.0|0|0.0|0|90.83333333333333|0|3.625|0
0|2020-04-26|0.0|0|0.0|0|135.41666666666666|0|5.958333333333333|0
0|2020-04-27|0.0|0|0.0|0|129.58333333333334|0|3.4166666666666665|0
0|2020-04-28|0.0|0|0.0|0|131.25|0|5.041666666666667|0
0|2020-04-29|0.0|0|0.0|0|155.0|0|9.916666666666666|0
0|2020-04-30|0.0|0|0.0|0|165.0|0|6.708333333333333|0
0|2020-05-01|0.0|0|0.0|0|120.41666666666667|0|5.458333333333333|0
0|2020-05-02|0.0|0|0.0|0|172.5|0|12.708333333333334|0
0|2020-05-03|0.0|0|0.0|0|157.08333333333334|0|5.0625|0
0|2020-05-04|0.0|0|0.0|0|112.08333333333333|0|3.0833333333333335|0
0|2020-05-05|0.0|0|0.0|0|152.5|0|7.5|0
0|2020-05-06|0.0|0|0.0|0|264.1666666666667|0|11.125|0
0|2020-05-07|0.0|0|0.0|0|200.41666666666666|0|7.583333333333333|0
0|2020-05-08|0.0|0|0.0|0|100.41666666666667|0|2.6666666666666665|0
0|2020-05-09|0.0|0|0.0|0|145.0|0|7.458333333333333|0
0|2020-05-10|0.0|0|0.0|0|156.66666666666666|0|13.541666666666666|0
0|2020-05-11|0.0|0|0.003194444444444444|0|154.47916666666666|0|12.149305555555555|0
0|2020-05-12|0.0033333333333333335|0|0.0010416666666666667|0|184.61805555555557|0|12.295138888888891|0
0|2020-05-13|0.0016666666666666668|0|0.0004166666666666667|0|158.33333333333334|0|9.125|0
0|2020-05-14|0.0004166666666666667|0|0.0|0|165.83333333333334|0|9.8125|0
0|2020-05-15|0.0|0|0.0|0|135.41666666666666|0|4.833333333333333|0
0|2020-05-16|0.0|0|0.002916666666666667|0|178.33333333333334|0|10.625|0
0|2020-05-17|0.0014583333333333334|0|0.0032777777777777783|0|160.6527777777778|0|13.076388888888888|0
0|2020-05-18|0.011666666666666667|0|0.015555555555555557|0|164.23611111111111|0|8.909722222222221|0
0|2020-05-19|0.009583333333333334|0|0.0|0|130.83333333333334|0|5.166666666666667|0
0|2020-05-20|0.0|0|0.0|0|102.91666666666667|0|6.333333333333333|0
0|2020-05-21|0.0|0|0.0|0|102.91666666666667|0|4.291666666666667|0
0|2020-05-22|0.0|0|0.0|0|254.16666666666666|0|8.833333333333334|0
0|2020-05-23|0.0|0|0.0|0|240.83333333333334|0|8.5|0
0|2020-05-24|0.0|0|0.0|0|90.41666666666667|0|3.0833333333333335|0
0|2020-05-25|0.0|0|0.0|0|75.83333333333333|0|3.5|0
0|2020-05-26|0.0|0|0.0|0|70.41666666666667|0|2.9166666666666665|0
0|2020-05-27|0.0|0|0.0|0|94.16666666666667|0|3.9166666666666665|0
0|2020-05-28|0.0|0|0.0|0|111.25|0|5.666666666666667|0
0|2020-05-29|0.0|0|0.0|0|130.0|0|9.666666666666666|0
