|dates|Hoonah-Angoon_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hoonah-Angoon_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hoonah-Angoon_Alaska_UnitedStates.NYT_ConfirmedDeaths.data|Hoonah-Angoon_Alaska_UnitedStates.NYT_ConfirmedDeaths.missing|Hoonah-Angoon_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hoonah-Angoon_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hoonah-Angoon_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hoonah-Angoon_Alaska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
