|dates|Armstrong_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Armstrong_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Armstrong_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Armstrong_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Armstrong_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Armstrong_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Armstrong_Texas_UnitedStates.TotalPopulation.data|Armstrong_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1887.0|0
