|dates|Goshen_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Goshen_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Goshen_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Goshen_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Goshen_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Goshen_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Goshen_Wyoming_UnitedStates.TotalPopulation.data|Goshen_Wyoming_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|13211.0|0
