|dates|Lipscomb_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lipscomb_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lipscomb_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lipscomb_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lipscomb_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lipscomb_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lipscomb_Texas_UnitedStates.TotalPopulation.data|Lipscomb_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|3233.0|0
