|dates|Harrison_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Harrison_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Harrison_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Harrison_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Harrison_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Harrison_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Harrison_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Harrison_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
