|dates|Danville_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Danville_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Danville_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Danville_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Danville_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Danville_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Danville_Virginia_UnitedStates.TotalPopulation.data|Danville_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|40044.0|0
