|dates|Huron_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Huron_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Huron_Ohio_UnitedStates.NYT_ConfirmedDeaths.data|Huron_Ohio_UnitedStates.NYT_ConfirmedDeaths.missing|Huron_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Huron_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Huron_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Huron_Ohio_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
