|dates|Chase_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Chase_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Chase_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Chase_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Chase_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Chase_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Chase_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Chase_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
