|dates|Teller_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Teller_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Teller_Colorado_UnitedStates.NYT_ConfirmedDeaths.data|Teller_Colorado_UnitedStates.NYT_ConfirmedDeaths.missing|Teller_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Teller_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Teller_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Teller_Colorado_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
