|dates|Christian_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Christian_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Christian_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Christian_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Christian_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Christian_Illinois_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Christian_Illinois_UnitedStates.TotalPopulation.data|Christian_Illinois_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|32304.0|0
