|dates|Owen_Indiana_UnitedStates.BLS_EmployedPopulation.data|Owen_Indiana_UnitedStates.BLS_EmployedPopulation.missing|Owen_Indiana_UnitedStates.BLS_UnemployedPopulation.data|Owen_Indiana_UnitedStates.BLS_UnemployedPopulation.missing|Owen_Indiana_UnitedStates.BLS_UnemploymentRate.data|Owen_Indiana_UnitedStates.BLS_UnemploymentRate.missing|Owen_Indiana_UnitedStates.BLS_LaborForcePopulation.data|Owen_Indiana_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-02|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-03|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-04|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-05|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-06|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-07|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-08|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-09|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-10|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-11|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-12|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-13|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-14|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-15|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-16|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-17|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-18|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-19|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-20|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-21|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-22|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-23|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-24|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-25|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-26|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-27|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-28|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-29|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-30|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-01-31|9074.0|0|408.0|0|4.302889685720312|0|9482.0|0
0|2020-02-01|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-02-02|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-02-03|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-02-04|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-02-05|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-02-06|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-02-07|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-02-08|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-02-09|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-02-10|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-02-11|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-02-12|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-02-13|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-02-14|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-02-15|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-02-16|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-02-17|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-02-18|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-02-19|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-02-20|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-02-21|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-02-22|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-02-23|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-02-24|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-02-25|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-02-26|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-02-27|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-02-28|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-02-29|9172.0|0|387.0|0|4.0485406423266035|0|9559.0|0
0|2020-03-01|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-02|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-03|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-04|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-05|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-06|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-07|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-08|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-09|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-10|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-11|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-12|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-13|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-14|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-15|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-16|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-17|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-18|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-19|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-20|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-21|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-22|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-23|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-24|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-25|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-26|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-27|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-28|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-29|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-30|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-03-31|8808.5|0|373.5|0|4.067741232846874|0|9182.0|0
0|2020-04-01|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-02|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-03|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-04|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-05|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-06|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-07|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-08|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-09|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-10|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-11|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-12|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-13|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-14|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-15|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-16|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-17|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-18|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-19|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-20|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-21|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-22|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-23|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-24|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-25|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-26|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-27|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-28|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-29|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-04-30|7727.0|0|1042.0|0|11.88276884479416|0|8769.0|0
0|2020-05-01|8123.0|0|812.0|0|9.087856743144936|0|8935.0|0
0|2020-05-02|8123.0|0|812.0|0|9.087856743144936|0|8935.0|0
0|2020-05-03|8123.0|0|812.0|0|9.087856743144936|0|8935.0|0
0|2020-05-04|8123.0|0|812.0|0|9.087856743144936|0|8935.0|0
0|2020-05-05|8123.0|0|812.0|0|9.087856743144936|0|8935.0|0
0|2020-05-06|8123.0|0|812.0|0|9.087856743144936|0|8935.0|0
0|2020-05-07|8123.0|0|812.0|0|9.087856743144936|0|8935.0|0
0|2020-05-08|8123.0|0|812.0|0|9.087856743144936|0|8935.0|0
0|2020-05-09|8123.0|0|812.0|0|9.087856743144936|0|8935.0|0
0|2020-05-10|8123.0|0|812.0|0|9.087856743144936|0|8935.0|0
0|2020-05-11|8123.0|0|812.0|0|9.087856743144936|0|8935.0|0
0|2020-05-12|8123.0|0|812.0|0|9.087856743144936|0|8935.0|0
0|2020-05-13|8123.0|0|812.0|0|9.087856743144936|0|8935.0|0
0|2020-05-14|8123.0|0|812.0|0|9.087856743144936|0|8935.0|0
0|2020-05-15|8123.0|0|812.0|0|9.087856743144936|0|8935.0|0
0|2020-05-16|8123.0|0|812.0|0|9.087856743144936|0|8935.0|0
0|2020-05-17|8123.0|0|812.0|0|9.087856743144936|0|8935.0|0
0|2020-05-18|8123.0|0|812.0|0|9.087856743144936|0|8935.0|0
0|2020-05-19|8123.0|0|812.0|0|9.087856743144936|0|8935.0|0
0|2020-05-20|8123.0|0|812.0|0|9.087856743144936|0|8935.0|0
0|2020-05-21|8123.0|0|812.0|0|9.087856743144936|0|8935.0|0
0|2020-05-22|8123.0|0|812.0|0|9.087856743144936|0|8935.0|0
0|2020-05-23|8123.0|0|812.0|0|9.087856743144936|0|8935.0|0
0|2020-05-24|8123.0|0|812.0|0|9.087856743144936|0|8935.0|0
