|dates|Hidalgo_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hidalgo_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hidalgo_NewMexico_UnitedStates.NYT_ConfirmedDeaths.data|Hidalgo_NewMexico_UnitedStates.NYT_ConfirmedDeaths.missing|Hidalgo_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hidalgo_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hidalgo_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hidalgo_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
