|dates|Culpeper_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Culpeper_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Culpeper_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Culpeper_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Culpeper_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Culpeper_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Culpeper_Virginia_UnitedStates.TotalPopulation.data|Culpeper_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|52605.0|0
