|dates|St.Tammany_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|St.Tammany_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|St.Tammany_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|St.Tammany_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|St.Tammany_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|St.Tammany_Louisiana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|St.Tammany_Louisiana_UnitedStates.TotalPopulation.data|St.Tammany_Louisiana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|260419.0|0
