|dates|Lucas_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Lucas_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Lucas_Iowa_UnitedStates.NYT_ConfirmedDeaths.data|Lucas_Iowa_UnitedStates.NYT_ConfirmedDeaths.missing|Lucas_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Lucas_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Lucas_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Lucas_Iowa_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
