|dates|Northampton_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Northampton_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Northampton_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Northampton_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Northampton_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Northampton_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Northampton_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Northampton_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
