|dates|Beaver_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Beaver_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Beaver_Utah_UnitedStates.NYT_ConfirmedDeaths.data|Beaver_Utah_UnitedStates.NYT_ConfirmedDeaths.missing|Beaver_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Beaver_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Beaver_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Beaver_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
