|dates|Tulare_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Tulare_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Tulare_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Tulare_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Tulare_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Tulare_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Tulare_California_UnitedStates.TotalPopulation.data|Tulare_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|466195.0|0
